# H99_CNYTCNYT_counts.txt
# Counts of Ssd1-binding motif CNYTCNYT in Cryptococcus neoformans H99 messenger RNAs
# mRNA sequences taken from Wallace, Maufrais, et al 2020, https://doi.org/10.5281/zenodo.3627875
# Edward Wallace, Edward.Wallace@ed.ac.uk, 2024
#
# Columns
#   id:          Gene id, CNAG_00001 etc.
#   count_5UTR:  CNYTCNYT counts in annotated 5'UTR
#   length_5UTR: length in nt of annotated 5'UTR
#   count_CDS:   CNYTCNYT counts in annotated coding sequence (CDS)
#   length_CDS: length in nt of annotated CDS
#   count_3UTR:  CNYTCNYT counts in annotated 3'UTR
#   length_3UTR: length in nt of annotated 3'UTR
#   count_mRNA:  CNYTCNYT counts in annotated 5'UTR = count_5UTR + count_CDS + count_mRNA
#   length_mRNA: length in nt of annotated mRNA = length_5UTR + length_CDS + length_3UTR
#
id	count_5UTR	length_5UTR	count_CDS	length_CDS	count_3UTR	length_3UTR	count_mRNA	length_mRNA
CNAG_04326	0	161	3	1764	0	51	3	1976
CNAG_04327	0	129	15	3870	0	103	15	4102
CNAG_04328	0	118	1	477	0	117	1	712
CNAG_04329	0	60	6	1377	0	87	6	1524
CNAG_04330	1	250	0	1587	0	104	1	1941
CNAG_04331	5	301	3	1266	0	105	8	1672
CNAG_04332	0	123	0	318	0	55	0	496
CNAG_04333	5	393	4	2145	0	356	9	2894
CNAG_04334	0	59	0	897	1	178	1	1134
CNAG_04335	0	41	13	6054	0	140	13	6235
CNAG_04336	0	99	1	801	0	72	1	972
CNAG_04337	2	619	0	663	0	169	2	1451
CNAG_04338	0	1	3	1182	0	158	3	1341
CNAG_04339	0	129	4	2208	0	197	4	2534
CNAG_04340	0	49	1	819	2	1194	3	2062
CNAG_04341	0	105	7	3069	1	201	8	3375
CNAG_04342	2	227	11	1623	1	304	14	2154
CNAG_04343	1	489	2	1500	0	178	3	2167
CNAG_04344	0	80	2	1317	0	96	2	1493
CNAG_04345	1	125	3	2859	0	105	4	3089
CNAG_04346	2	356	3	1029	0	43	5	1428
CNAG_04347	0	94	3	1848	0	107	3	2049
CNAG_04348	0	51	0	1185	0	116	0	1352
CNAG_04349	0	69	0	1773	0	157	0	1999
CNAG_04350	3	408	3	1050	0	129	6	1587
CNAG_04351	0	102	1	1638	0	140	1	1880
CNAG_04352	0	77	0	1392	0	75	0	1544
CNAG_04353	2	262	2	2232	0	174	4	2668
CNAG_04354	1	46	3	1509	0	60	4	1615
CNAG_04355	0	98	4	1245	0	29	4	1372
CNAG_04356	0	86	9	2691	0	79	9	2856
CNAG_04357	4	268	0	537	0	158	4	963
CNAG_04358	0	144	6	2199	0	92	6	2435
CNAG_04359	0	171	5	3153	0	224	5	3548
CNAG_04360	0	94	3	1632	0	61	3	1787
CNAG_04361	1	222	5	2988	0	154	6	3364
CNAG_04362	0	191	3	1641	0	75	3	1907
CNAG_04363	1	387	5	2511	1	112	7	3010
CNAG_04364	0	223	4	2466	0	74	4	2763
CNAG_04365	0	40	7	3390	0	83	7	3513
CNAG_04366	0	37	0	270	0	241	0	548
CNAG_04367	0	109	4	1125	0	99	4	1333
CNAG_04368	1	111	0	1299	0	73	1	1483
CNAG_04369	0	60	2	363	0	41	2	464
CNAG_04370	0	67	17	6066	0	61	17	6194
CNAG_04371	2	124	2	1653	0	120	4	1897
CNAG_04372	0	176	0	447	0	232	0	855
CNAG_04373	3	296	4	1500	1	284	8	2080
CNAG_04374	1	1085	0	1611	0	161	1	2857
CNAG_04375	1	72	4	1452	0	94	5	1618
CNAG_04376	0	2	4	2340	1	80	5	2422
CNAG_04377	0	115	5	3474	0	94	5	3683
CNAG_04378	0	51	0	372	0	53	0	476
CNAG_04379	1	74	5	393	0	114	6	581
CNAG_04380	6	1048	2	1608	0	162	8	2818
CNAG_04381	1	223	2	1386	0	104	3	1713
CNAG_04382	1	312	2	1440	2	332	5	2084
CNAG_04383	0	83	3	714	0	78	3	875
CNAG_04384	0	37	3	615	0	92	3	744
CNAG_04385	0	0	5	1317	0	0	5	1317
CNAG_04386	0	56	0	744	1	151	1	951
CNAG_04387	0	65	1	429	1	274	2	768
CNAG_04388	0	163	5	678	0	85	5	926
CNAG_04389	0	123	2	1122	0	36	2	1281
CNAG_04392	0	17	2	495	0	175	2	687
CNAG_04393	1	238	6	5238	0	91	7	5567
CNAG_04394	1	528	0	1611	0	176	1	2315
CNAG_04395	0	50	3	1374	0	63	3	1487
CNAG_04396	0	84	0	402	0	206	0	692
CNAG_04397	0	15	3	1434	0	32	3	1481
CNAG_04398	3	81	3	2853	1	86	7	3020
CNAG_04399	0	29	2	843	0	48	2	920
CNAG_04400	0	70	3	768	0	55	3	893
CNAG_04401	0	52	0	867	0	116	0	1035
CNAG_04402	0	44	1	672	0	80	1	796
CNAG_04403	2	52	0	1437	0	104	2	1593
CNAG_04404	0	29	3	2097	2	161	5	2287
CNAG_04405	0	56	1	1344	0	73	1	1473
CNAG_04406	0	110	1	840	0	113	1	1063
CNAG_04407	1	87	3	2136	0	53	4	2276
CNAG_04408	2	143	4	1560	0	62	6	1765
CNAG_04409	0	102	2	1323	0	63	2	1488
CNAG_04410	0	41	2	1719	0	127	2	1887
CNAG_04411	1	226	2	1440	0	78	3	1744
CNAG_04412	1	70	2	1395	0	231	3	1696
CNAG_04413	0	232	1	1125	0	245	1	1602
CNAG_04414	0	225	1	1752	0	189	1	2166
CNAG_04415	0	289	1	876	0	98	1	1263
CNAG_04416	0	504	4	1536	0	254	4	2294
CNAG_04417	1	165	1	939	0	56	2	1160
CNAG_04432	0	40	2	1854	0	31	2	1925
CNAG_04433	0	171	10	5175	1	224	11	5570
CNAG_04434	0	61	1	3105	0	121	1	3287
CNAG_04436	1	396	1	1002	0	5	2	1403
CNAG_04437	0	19	0	804	0	53	0	876
CNAG_04438	0	46	2	1461	0	27	2	1534
CNAG_04439	0	54	3	1548	0	93	3	1695
CNAG_04440	0	29	0	711	0	82	0	822
CNAG_04441	1	205	2	2013	3	203	6	2421
CNAG_04442	0	207	0	378	1	247	1	832
CNAG_04443	0	54	3	969	0	95	3	1118
CNAG_04444	0	96	3	3465	0	60	3	3621
CNAG_04445	0	83	1	600	0	170	1	853
CNAG_04446	0	0	4	972	0	58	4	1030
CNAG_04447	1	53	2	1092	0	55	3	1200
CNAG_04448	0	43	1	585	0	97	1	725
CNAG_04449	2	120	2	1629	0	181	4	1930
CNAG_04450	0	288	2	4563	0	167	2	5018
CNAG_04451	1	40	2	2364	0	81	3	2485
CNAG_04452	0	63	0	528	0	52	0	643
CNAG_04453	0	77	3	1398	0	80	3	1555
CNAG_04454	0	423	2	1008	0	73	2	1504
CNAG_04455	0	139	6	669	0	129	6	937
CNAG_04456	0	151	4	2013	0	99	4	2263
CNAG_04457	3	1197	1	1257	0	245	4	2699
CNAG_04458	0	43	3	2247	0	921	3	3211
CNAG_04459	0	139	0	687	0	169	0	995
CNAG_04460	0	60	6	1542	0	22	6	1624
CNAG_04461	0	14	5	4533	1	87	6	4634
CNAG_04462	0	40	3	1641	0	68	3	1749
CNAG_04463	0	41	0	624	1	182	1	847
CNAG_04465	0	42	0	1209	0	97	0	1348
CNAG_04466	0	85	1	2142	0	69	1	2296
CNAG_04467	0	153	2	1503	0	56	2	1712
CNAG_04468	1	181	2	1173	0	25	3	1379
CNAG_04469	0	211	5	1431	0	65	5	1707
CNAG_04470	1	186	3	732	0	90	4	1008
CNAG_04471	0	209	3	1551	2	138	5	1898
CNAG_04472	0	219	6	1482	0	163	6	1864
CNAG_04473	0	31	4	2301	0	223	4	2555
CNAG_04474	0	68	5	1437	0	127	5	1632
CNAG_04475	0	62	0	705	0	60	0	827
CNAG_04476	1	836	7	2916	0	115	8	3867
CNAG_04478	0	202	3	2988	0	185	3	3375
CNAG_04479	0	63	1	1356	0	83	1	1502
CNAG_04484	0	75	6	3360	0	77	6	3512
CNAG_04485	0	105	3	2067	0	305	3	2477
CNAG_04486	7	857	1	771	0	80	8	1708
CNAG_04487	0	57	3	1764	0	94	3	1915
CNAG_04488	0	22	3	1086	0	132	3	1240
CNAG_04492	1	43	3	2667	0	85	4	2795
CNAG_04493	0	80	6	3003	0	141	6	3224
CNAG_04494	0	50	2	645	0	277	2	972
CNAG_04495	1	472	1	708	0	85	2	1265
CNAG_04496	0	124	7	3405	0	99	7	3628
CNAG_04497	0	65	1	1143	0	216	1	1424
CNAG_04498	1	46	10	2742	0	71	11	2859
CNAG_04499	0	42	1	873	0	74	1	989
CNAG_04500	0	46	10	2124	0	91	10	2261
CNAG_04501	0	116	9	2259	0	67	9	2442
CNAG_04502	0	95	4	2724	0	329	4	3148
CNAG_04503	1	203	0	516	0	154	1	873
CNAG_04504	2	543	6	1251	0	273	8	2067
CNAG_04505	1	326	2	1299	0	323	3	1948
CNAG_04506	2	189	0	954	0	222	2	1365
CNAG_04507	3	1079	1	1044	0	113	4	2236
CNAG_04508	0	233	2	759	0	58	2	1050
CNAG_04509	0	13	3	1137	0	165	3	1315
CNAG_04510	0	29	1	1320	0	42	1	1391
CNAG_04511	0	61	2	855	0	218	2	1134
CNAG_04512	0	259	1	990	0	101	1	1350
CNAG_04513	0	31	2	3621	0	82	2	3734
CNAG_04514	1	121	2	1281	0	108	3	1510
CNAG_04515	3	106	7	1686	1	2169	11	3961
CNAG_04518	1	51	2	2166	0	243	3	2460
CNAG_04519	0	118	3	1260	0	59	3	1437
CNAG_04520	1	875	2	1674	0	132	3	2681
CNAG_04521	0	20	7	1293	0	97	7	1410
CNAG_04522	2	711	3	1161	0	120	5	1992
CNAG_04523	0	68	4	1149	0	164	4	1381
CNAG_04524	2	470	5	2793	1	228	8	3491
CNAG_04525	0	193	4	1704	0	85	4	1982
CNAG_04526	0	375	2	1254	0	234	2	1863
CNAG_04527	0	97	5	1203	2	1871	7	3171
CNAG_04528	0	43	3	3165	0	162	3	3370
CNAG_04529	0	48	1	525	0	163	1	736
CNAG_04530	0	42	1	978	0	258	1	1278
CNAG_04531	1	88	1	852	0	93	2	1033
CNAG_04534	0	333	3	2004	0	60	3	2397
CNAG_04535	2	397	0	1125	0	59	2	1581
CNAG_04536	3	307	6	1551	1	184	10	2042
CNAG_04537	0	156	1	1473	0	85	1	1714
CNAG_04538	0	9	2	1995	0	120	2	2124
CNAG_04539	0	82	2	987	0	75	2	1144
CNAG_04540	0	29	0	924	2	371	2	1324
CNAG_04541	0	75	2	1386	0	231	2	1692
CNAG_04544	1	110	0	564	0	78	1	752
CNAG_04545	0	112	2	921	0	401	2	1434
CNAG_04546	0	479	8	1947	0	101	8	2527
CNAG_04548	0	0	9	4980	0	67	9	5047
CNAG_04551	0	0	8	3402	0	0	8	3402
CNAG_04552	1	270	2	1701	0	275	3	2246
CNAG_04553	3	1161	4	861	0	88	7	2110
CNAG_04557	5	931	0	798	4	1581	9	3310
CNAG_04561	2	658	2	1935	0	118	4	2711
CNAG_04562	2	288	0	924	0	109	2	1321
CNAG_04563	2	708	1	1095	0	206	3	2009
CNAG_04564	0	108	1	984	0	59	1	1151
CNAG_04565	0	98	1	948	0	154	1	1200
CNAG_04566	0	160	0	855	0	146	0	1161
CNAG_04567	0	103	5	1968	0	319	5	2390
CNAG_04570	3	402	2	2688	1	741	6	3831
CNAG_04571	0	60	2	978	0	93	2	1131
CNAG_04574	0	58	1	264	0	42	1	364
CNAG_04575	0	184	1	1605	3	766	4	2555
CNAG_04576	2	648	4	684	2	361	8	1693
CNAG_04577	0	39	2	672	0	111	2	822
CNAG_04579	0	79	14	2706	0	36	14	2821
CNAG_04580	2	101	3	2157	2	421	7	2679
CNAG_04581	0	67	1	645	0	387	1	1099
CNAG_04582	1	98	1	1290	0	335	2	1723
CNAG_04583	3	667	1	3108	1	109	5	3884
CNAG_04584	0	49	1	1074	1	353	2	1476
CNAG_04585	3	523	0	249	0	94	3	866
CNAG_04586	1	754	1	2442	0	336	2	3532
CNAG_04587	0	185	7	2415	1	343	8	2943
CNAG_04588	0	198	3	1839	2	199	5	2236
CNAG_04589	0	448	2	1311	0	157	2	1916
CNAG_04590	0	203	0	804	3	651	3	1658
CNAG_04591	2	507	1	468	8	2072	11	3047
CNAG_04594	1	126	4	2394	0	64	5	2584
CNAG_04595	0	100	1	834	0	44	1	978
CNAG_04596	1	110	3	2382	0	28	4	2520
CNAG_04597	1	651	8	1656	0	95	9	2402
CNAG_04598	1	317	2	918	0	456	3	1691
CNAG_04599	0	62	6	3093	0	115	6	3270
CNAG_04600	0	126	1	3066	0	78	1	3270
CNAG_04601	1	493	4	1500	0	155	5	2148
CNAG_04602	0	335	3	1335	2	593	5	2263
CNAG_04603	0	69	3	1173	0	63	3	1305
CNAG_04604	0	86	4	1926	0	119	4	2131
CNAG_04605	2	68	1	1335	0	88	3	1491
CNAG_04606	1	74	3	1566	0	100	4	1740
CNAG_04607	0	259	1	354	0	91	1	704
CNAG_04608	1	193	0	534	0	69	1	796
CNAG_04609	2	190	2	2784	0	116	4	3090
CNAG_04610	5	1019	4	2151	0	0	9	3170
CNAG_04611	0	118	0	738	10	699	10	1555
CNAG_04612	0	35	1	546	0	119	1	700
CNAG_04613	0	36	0	2199	0	98	0	2333
CNAG_04614	4	1014	2	1107	0	112	6	2233
CNAG_04615	0	94	1	3147	0	75	1	3316
CNAG_04616	1	865	1	1641	1	174	3	2680
CNAG_04617	1	447	8	2436	0	202	9	3085
CNAG_04618	1	238	4	2169	0	140	5	2547
CNAG_04619	1	164	4	2424	0	25	5	2613
CNAG_04620	0	218	2	882	0	47	2	1147
CNAG_04621	4	465	4	2202	0	301	8	2968
CNAG_04622	1	231	5	1593	0	212	6	2036
CNAG_04623	0	92	4	903	1	507	5	1502
CNAG_04625	0	118	4	1548	0	268	4	1934
CNAG_04626	0	26	4	3540	0	158	4	3724
CNAG_04627	0	53	3	1212	0	39	3	1304
CNAG_04628	0	158	2	738	0	181	2	1077
CNAG_04629	0	102	2	1968	0	115	2	2185
CNAG_04630	3	229	4	2070	0	361	7	2660
CNAG_04631	1	134	1	1866	0	112	2	2112
CNAG_04632	0	269	2	1680	0	120	2	2069
CNAG_04633	5	679	3	690	1	347	9	1716
CNAG_04634	3	537	2	2607	1	294	6	3438
CNAG_04635	8	436	2	1728	1	229	11	2393
CNAG_04636	1	162	0	837	1	564	2	1563
CNAG_04637	0	105	0	453	0	128	0	686
CNAG_04638	2	859	5	1920	0	397	7	3176
CNAG_04639	0	79	5	3003	0	160	5	3242
CNAG_04640	4	150	4	3450	1	215	9	3815
CNAG_04641	0	61	1	3018	0	95	1	3174
CNAG_04642	0	92	4	1602	2	373	6	2067
CNAG_04646	0	77	3	558	0	156	3	791
CNAG_04647	0	57	8	1551	0	66	8	1674
CNAG_04648	0	68	5	3840	0	142	5	4050
CNAG_04649	0	156	1	822	0	41	1	1019
CNAG_04650	0	83	0	1473	0	93	0	1649
CNAG_04651	0	124	2	948	0	146	2	1218
CNAG_04652	2	103	5	1083	0	177	7	1363
CNAG_04653	0	82	1	933	0	122	1	1137
CNAG_04654	0	185	0	864	0	108	0	1157
CNAG_04655	0	1273	5	2589	1	336	6	4198
CNAG_04656	0	225	1	1410	0	276	1	1911
CNAG_04657	0	85	6	768	0	74	6	927
CNAG_04658	0	214	1	1965	0	275	1	2454
CNAG_04659	0	43	4	1872	0	156	4	2071
CNAG_04662	0	88	4	3159	1	63	5	3310
CNAG_04663	0	128	1	1731	0	50	1	1909
CNAG_04664	0	54	0	399	1	590	1	1043
CNAG_04665	0	78	3	546	0	89	3	713
CNAG_04666	0	134	0	1224	0	47	0	1405
CNAG_04667	0	86	1	408	0	164	1	658
CNAG_04668	1	90	2	534	0	160	3	784
CNAG_04669	0	22	7	1182	0	972	7	2176
CNAG_04670	0	32	0	1710	0	72	0	1814
CNAG_04671	2	45	4	1599	0	149	6	1793
CNAG_04673	0	404	0	291	2	615	2	1310
CNAG_04674	0	163	0	1980	0	27	0	2170
CNAG_04675	0	15	1	705	0	71	1	791
CNAG_04676	1	128	2	2748	0	164	3	3040
CNAG_04677	0	121	4	1173	0	136	4	1430
CNAG_04678	0	269	4	1728	0	238	4	2235
CNAG_04679	0	64	5	930	0	119	5	1113
CNAG_04680	0	94	1	621	1	63	2	778
CNAG_04681	2	564	3	1833	0	86	5	2483
CNAG_04682	0	83	0	570	0	69	0	722
CNAG_04683	0	106	1	561	0	28	1	695
CNAG_04684	0	65	3	2292	0	83	3	2440
CNAG_04686	1	72	1	1251	0	188	2	1511
CNAG_04687	3	196	11	1785	3	181	17	2162
CNAG_04688	0	97	4	1503	0	114	4	1714
CNAG_04689	0	106	2	885	1	96	3	1087
CNAG_04690	0	259	1	513	0	65	1	837
CNAG_04691	3	769	6	1455	0	233	9	2457
CNAG_04692	0	119	3	954	1	84	4	1157
CNAG_04693	0	230	1	2391	0	84	1	2705
CNAG_04694	0	51	4	1752	0	45	4	1848
CNAG_04695	1	841	0	255	0	128	1	1224
CNAG_04696	0	34	2	2340	0	97	2	2471
CNAG_04697	1	39	3	3558	1	152	5	3749
CNAG_04698	1	101	0	459	0	92	1	652
CNAG_04699	0	69	0	1710	0	70	0	1849
CNAG_04700	0	75	2	2283	0	37	2	2395
CNAG_04701	1	98	0	297	0	64	1	459
CNAG_04702	0	17	4	5211	0	66	4	5294
CNAG_04703	0	64	3	2493	0	269	3	2826
CNAG_04704	0	162	1	1629	0	171	1	1962
CNAG_04705	1	283	3	2556	0	40	4	2879
CNAG_04707	0	173	0	906	0	99	0	1178
CNAG_04708	0	516	3	2070	0	112	3	2698
CNAG_04709	3	68	1	1071	0	384	4	1523
CNAG_04710	1	99	1	1311	0	220	2	1630
CNAG_04711	0	183	2	1689	0	58	2	1930
CNAG_04712	0	128	0	894	0	332	0	1354
CNAG_04713	0	97	0	1005	0	154	0	1256
CNAG_04714	0	80	4	1536	0	138	4	1754
CNAG_04715	0	75	4	1443	0	54	4	1572
CNAG_04716	3	85	1	1194	0	66	4	1345
CNAG_04717	6	279	1	1749	1	90	8	2118
CNAG_04718	0	72	3	738	0	85	3	895
CNAG_04719	0	74	6	1833	0	111	6	2018
CNAG_04720	0	83	8	3162	0	169	8	3414
CNAG_04721	1	188	5	1620	0	67	6	1875
CNAG_04723	0	74	4	1752	1	129	5	1955
CNAG_04724	0	118	3	3162	0	139	3	3419
CNAG_04725	0	163	3	2349	0	460	3	2972
CNAG_04726	0	79	1	519	0	200	1	798
CNAG_04727	0	84	3	1521	0	105	3	1710
CNAG_04728	1	111	1	687	0	181	2	979
CNAG_04729	0	38	5	2847	0	48	5	2933
CNAG_04730	1	301	2	2517	0	146	3	2964
CNAG_04731	3	406	0	819	0	72	3	1297
CNAG_04732	0	218	2	939	0	251	2	1408
CNAG_04733	1	157	5	4068	1	132	7	4357
CNAG_04734	1	153	1	1059	0	128	2	1340
CNAG_04735	2	160	4	2496	0	187	6	2843
CNAG_04736	0	341	2	1137	1	434	3	1912
CNAG_04737	2	183	6	3063	0	209	8	3455
CNAG_04738	0	8	4	1875	0	183	4	2066
CNAG_04739	0	176	0	348	0	176	0	700
CNAG_04740	1	110	5	2919	0	78	6	3107
CNAG_04741	2	458	2	1992	0	142	4	2592
CNAG_04742	0	58	6	1509	0	88	6	1655
CNAG_04743	1	72	3	1407	0	32	4	1511
CNAG_04744	0	122	6	1371	0	77	6	1570
CNAG_04745	0	92	2	1947	0	162	2	2201
CNAG_04746	0	37	7	1812	1	43	8	1892
CNAG_04747	1	130	5	1443	0	196	6	1769
CNAG_04748	0	87	0	1599	0	37	0	1723
CNAG_04749	0	89	2	882	0	19	2	990
CNAG_04750	0	97	1	699	0	85	1	881
CNAG_04751	0	90	0	1197	0	120	0	1407
CNAG_04752	0	196	4	1047	0	208	4	1451
CNAG_04753	0	267	2	1440	0	161	2	1868
CNAG_04755	2	280	4	5382	0	212	6	5874
CNAG_04756	2	560	5	1671	1	268	8	2499
CNAG_04757	0	137	3	951	0	191	3	1279
CNAG_04758	0	108	3	1491	0	269	3	1868
CNAG_04759	0	78	1	1254	0	366	1	1698
CNAG_04760	0	118	0	1116	0	84	0	1318
CNAG_04761	0	111	2	717	0	109	2	937
CNAG_04762	0	58	2	1092	0	108	2	1258
CNAG_04763	0	42	3	2424	0	144	3	2610
CNAG_04764	0	208	2	720	0	80	2	1008
CNAG_04765	0	30	0	600	0	114	0	744
CNAG_04766	0	48	2	513	0	50	2	611
CNAG_04767	0	108	5	1170	0	71	5	1349
CNAG_04768	0	92	4	2883	0	149	4	3124
CNAG_04769	0	200	6	2574	1	226	7	3000
CNAG_04770	1	92	0	987	0	174	1	1253
CNAG_04771	0	136	2	612	0	122	2	870
CNAG_04772	0	363	1	1518	0	87	1	1968
CNAG_04773	0	512	0	1374	2	758	2	2644
CNAG_04774	1	350	4	3366	1	260	6	3976
CNAG_04775	0	63	0	723	0	121	0	907
CNAG_04776	1	51	8	1128	0	111	9	1290
CNAG_04777	0	32	1	1161	0	108	1	1301
CNAG_04781	4	1320	2	1416	0	203	6	2939
CNAG_04782	4	180	0	1959	0	53	4	2192
CNAG_04783	2	338	2	1548	0	171	4	2057
CNAG_04784	0	460	1	1539	0	156	1	2155
CNAG_04785	0	126	0	321	5	526	5	973
CNAG_04786	1	68	9	3498	0	102	10	3668
CNAG_04787	0	131	2	843	0	210	2	1184
CNAG_04788	6	190	10	6744	0	166	16	7100
CNAG_04789	1	177	0	861	0	118	1	1156
CNAG_04790	0	100	3	1011	0	80	3	1191
CNAG_04791	0	225	3	1191	0	51	3	1467
CNAG_04792	1	122	6	3795	0	172	7	4089
CNAG_04793	0	587	1	438	0	0	1	1025
CNAG_04794	5	858	9	1587	0	116	14	2561
CNAG_04795	0	82	4	1302	0	141	4	1525
CNAG_04796	2	167	2	1920	0	287	4	2374
CNAG_04797	1	57	0	1068	0	112	1	1237
CNAG_04798	2	478	1	876	2	324	5	1678
CNAG_04799	1	92	2	420	0	119	3	631
CNAG_04800	0	83	1	1533	0	136	1	1752
CNAG_04801	0	102	0	1554	0	48	0	1704
CNAG_04802	0	152	7	1641	0	35	7	1828
CNAG_04803	1	95	5	4329	0	148	6	4572
CNAG_04804	2	122	11	3081	0	378	13	3581
CNAG_04805	0	61	3	1476	0	82	3	1619
CNAG_04806	1	74	1	1161	4	1665	6	2900
CNAG_04807	0	240	6	1143	0	554	6	1937
CNAG_04808	0	204	5	2307	0	557	5	3068
CNAG_04809	0	74	0	1116	0	123	0	1313
CNAG_04810	0	44	1	270	0	229	1	543
CNAG_04813	0	36	0	597	0	39	0	672
CNAG_04814	0	243	0	297	0	45	0	585
CNAG_04815	0	71	4	5361	0	57	4	5489
CNAG_04816	1	430	2	480	1	505	4	1415
CNAG_04817	1	112	2	486	0	114	3	712
CNAG_04818	0	93	2	1362	0	0	2	1455
CNAG_04819	3	2147	3	1929	0	58	6	4134
CNAG_04820	0	78	2	513	0	332	2	923
CNAG_04821	0	60	8	2046	0	210	8	2316
CNAG_04822	0	87	1	1047	1	68	2	1202
CNAG_04823	0	132	0	540	0	83	0	755
CNAG_04824	0	62	1	2040	0	128	1	2230
CNAG_04825	0	38	4	1128	3	1131	7	2297
CNAG_04826	0	151	5	1146	0	26	5	1323
CNAG_04827	0	74	0	486	0	72	0	632
CNAG_04828	1	128	1	417	1	239	3	784
CNAG_04829	1	116	0	987	0	21	1	1124
CNAG_04830	0	73	1	171	0	153	1	397
CNAG_04831	1	352	4	1692	1	681	6	2725
CNAG_04832	1	326	6	3459	0	152	7	3937
CNAG_04833	0	65	6	1782	0	90	6	1937
CNAG_04834	3	273	7	1536	0	244	10	2053
CNAG_04835	0	118	1	987	0	92	1	1197
CNAG_04836	0	356	3	2694	2	1287	5	4337
CNAG_04837	0	197	2	1656	0	586	2	2439
CNAG_04838	1	249	2	2334	0	77	3	2660
CNAG_04839	0	39	0	807	0	35	0	881
CNAG_04840	0	135	0	618	0	126	0	879
CNAG_04841	4	569	6	2787	1	203	11	3559
CNAG_04842	1	269	1	1716	1	329	3	2314
CNAG_04843	0	27	6	2109	1	114	7	2250
CNAG_04844	0	66	1	450	0	355	1	871
CNAG_04845	0	24	5	915	0	10	5	949
CNAG_04846	0	367	0	1593	0	121	0	2081
CNAG_04847	0	134	7	1662	1	127	8	1923
CNAG_04848	0	48	0	834	0	128	0	1010
CNAG_04849	0	97	1	1329	0	67	1	1493
CNAG_04850	0	65	3	1800	0	204	3	2069
CNAG_04851	2	166	1	2433	1	130	4	2729
CNAG_04852	0	152	0	747	1	79	1	978
CNAG_04853	0	164	2	792	0	90	2	1046
CNAG_04855	2	384	2	1392	0	71	4	1847
CNAG_04857	4	289	2	1605	0	201	6	2095
CNAG_04858	0	113	0	372	0	51	0	536
CNAG_04859	2	413	1	621	0	90	3	1124
CNAG_04860	1	316	3	2595	0	110	4	3021
CNAG_04861	3	195	4	1200	0	250	7	1645
CNAG_04862	0	163	13	6408	0	294	13	6865
CNAG_04863	0	135	0	621	0	54	0	810
CNAG_04864	1	602	3	2859	0	156	4	3617
CNAG_04865	0	162	2	2490	0	71	2	2723
CNAG_04866	1	97	2	1791	0	186	3	2074
CNAG_04867	3	233	5	1719	0	122	8	2074
CNAG_04868	1	256	2	1995	0	49	3	2300
CNAG_04869	1	732	3	1914	0	168	4	2814
CNAG_04870	4	224	5	2637	0	221	9	3082
CNAG_04871	0	312	1	552	0	159	1	1023
CNAG_04872	0	56	1	1020	0	155	1	1231
CNAG_04873	2	1016	6	1506	0	222	8	2744
CNAG_04874	1	129	1	1146	0	44	2	1319
CNAG_04875	3	199	2	2883	0	175	5	3257
CNAG_04876	2	242	4	1164	0	136	6	1542
CNAG_04877	0	104	2	870	1	421	3	1395
CNAG_04878	0	92	1	1824	0	431	1	2347
CNAG_04879	2	155	6	4782	0	147	8	5084
CNAG_04880	2	142	1	843	1	614	4	1599
CNAG_04882	1	27	1	1359	0	31	2	1417
CNAG_04883	1	66	1	468	1	106	3	640
CNAG_04884	0	52	1	321	0	277	1	650
CNAG_04886	0	236	2	945	5	743	7	1924
CNAG_04887	0	47	2	1371	0	36	2	1454
CNAG_04888	0	53	2	1224	1	1068	3	2345
CNAG_04889	0	59	4	960	6	1219	10	2238
CNAG_04890	0	0	2	1410	0	0	2	1410
CNAG_04891	1	645	1	615	0	164	2	1424
CNAG_04892	1	224	0	1008	3	1661	4	2893
CNAG_04893	2	90	1	1149	0	129	3	1368
CNAG_04894	0	105	1	426	1	924	2	1455
CNAG_04895	0	98	10	3180	0	192	10	3470
CNAG_04896	0	44	1	1437	0	93	1	1574
CNAG_04897	0	55	2	1227	0	220	2	1502
CNAG_04898	0	898	5	1239	0	29	5	2166
CNAG_04899	0	70	4	1107	0	150	4	1327
CNAG_04900	0	52	5	1323	0	85	5	1460
CNAG_04901	0	177	0	711	0	44	0	932
CNAG_04902	1	62	1	2712	0	91	2	2865
CNAG_04903	1	367	1	534	0	201	2	1102
CNAG_04904	1	176	5	5055	0	170	6	5401
CNAG_04905	0	28	6	1842	0	187	6	2057
CNAG_04906	0	85	1	1218	0	82	1	1385
CNAG_04907	0	225	3	2139	0	168	3	2532
CNAG_04908	0	636	2	1215	0	454	2	2305
CNAG_04909	0	304	4	1476	9	1940	13	3720
CNAG_04911	0	165	1	1653	2	222	3	2040
CNAG_04913	0	40	2	1080	1	114	3	1234
CNAG_04914	0	50	0	237	1	303	1	590
CNAG_04915	1	379	2	336	0	242	3	957
CNAG_04916	4	659	5	1659	0	511	9	2829
CNAG_04919	0	79	3	1242	2	426	5	1747
CNAG_04920	0	639	5	1653	1	207	6	2499
CNAG_04925	0	105	1	2316	0	88	1	2509
CNAG_04926	0	78	3	924	0	69	3	1071
CNAG_04927	0	49	0	714	0	32	0	795
CNAG_04931	0	234	3	1287	0	0	3	1521
CNAG_04932	0	88	2	1980	0	198	2	2266
